sr. no.,username,user id,name,group,Status
1125,Alis70,82063457,Ali,https://t.me/Tamiratreceiverdigitall,20210731
1126,Mohsen48975,53966110,Mohsen,https://t.me/Tamiratreceiverdigitall,20210701
1127,SatCenter_Shop,143796099,Morteza,https://t.me/Tamiratreceiverdigitall,20210731
1128,Starsat2019,483131841,Mohsen,https://t.me/Tamiratreceiverdigitall,20210724
1129,Mlordsharif,185891469,Mlord,https://t.me/Tamiratreceiverdigitall,20210731
1130,star3151,136116045,mohammadian,https://t.me/Tamiratreceiverdigitall,20210731
1131,Saberbagherzadeh,92024840,Saber,https://t.me/Tamiratreceiverdigitall,20210731
1132,Satellite98,1054417212,Saeed,https://t.me/Tamiratreceiverdigitall,20210731
1133,Rezasvbn,207537070,sun services,https://t.me/Tamiratreceiverdigitall,20210731
1134,Sajjjadddddd,351391633,Sajjad,https://t.me/Tamiratreceiverdigitall,20210701
1135,m_shaker52,82549571,M,https://t.me/Tamiratreceiverdigitall,20210731
1136,SAT_121,290153939,Ηαмιδ,https://t.me/Tamiratreceiverdigitall,20210701
1137,Satdll12,771397356,....,https://t.me/Tamiratreceiverdigitall,20210724
1138,Mahmoodiiiiiiiiiiiii,346070755,Saber mahmodi,https://t.me/Tamiratreceiverdigitall,20210701
1139,shadi2550,836950448,shadi,https://t.me/Tamiratreceiverdigitall,20210731
1140,Rezashyzd,176289145,reza,https://t.me/Tamiratreceiverdigitall,20210731
1141,Shdbto,88850764,💫✨💞✨💫,https://t.me/Tamiratreceiverdigitall,20210731
1142,Rezaf8082,52407557,Reza,https://t.me/Tamiratreceiverdigitall,20210731
1143,Reeee1234,314541940,Re . .,https://t.me/Tamiratreceiverdigitall,20210731
1144,radradan0000,763616122,rad,https://t.me/Tamiratreceiverdigitall,20210731
1145,masoudmasoudi23,247159627,masoud,https://t.me/Tamiratreceiverdigitall,20210731
1146,Motorgardan,247806368,⛑⚙️قطعات الكترونيك,https://t.me/Tamiratreceiverdigitall,20210731
1147,maherkhllo,646242459,ماهر,https://t.me/Tamiratreceiverdigitall,20210731
1148,M11335599,193816628,محمد,https://t.me/Tamiratreceiverdigitall,20210731
1149,Mohsenakbary,74773244,M,https://t.me/Tamiratreceiverdigitall,20210731
1150,mohamadjoonm,130455180,امیرمهدی,https://t.me/Tamiratreceiverdigitall,20210731
1151,MARSHALservicee,526033304,▶🇲🇴🇭🇸🇪🇳◀,https://t.me/Tamiratreceiverdigitall,20210701
1152,Muhammad_AbdulQadir,729327772,Muhammad,https://t.me/Tamiratreceiverdigitall,20210731
1153,majid33m,87645570,Majid,https://t.me/Tamiratreceiverdigitall,20210731
1154,muhammad639,32340785,Muhammad,https://t.me/Tamiratreceiverdigitall,20210731
1155,M123mo123,237238589,Mohammad,https://t.me/Tamiratreceiverdigitall,20210731
1156,Mrezagolkar,70372663,Mohamadreza,https://t.me/Tamiratreceiverdigitall,20210731
1157,MOHAJER1000M,1401159638,مهاجر,https://t.me/Tamiratreceiverdigitall,20210731
1158,Majidsuzkki,114032826,مجید,https://t.me/Tamiratreceiverdigitall,20210731
1159,marshalmoh,260933665,محمدزاده,https://t.me/Tamiratreceiverdigitall,20210731
1160,Mahyarmm79,99793547,Moh3n,https://t.me/Tamiratreceiverdigitall,20210731
1161,MRM11422,258086190,محمد,https://t.me/Tamiratreceiverdigitall,20210731
1162,Mmg021,239115239,پاینده باد ایران,https://t.me/Tamiratreceiverdigitall,20210731
1163,Mhmd193,171040339,mhmd193,https://t.me/Tamiratreceiverdigitall,20210731
1164,Mohammad44651959,105578935,محمد,https://t.me/Tamiratreceiverdigitall,20210731
1165,masoud1861m,292317322,masoud1861m,https://t.me/Tamiratreceiverdigitall,20210731
1166,M275719,495431844,Mohammad Alizada,https://t.me/Tamiratreceiverdigitall,20210731
1167,amirmoradi100,72801405,AMIR,https://t.me/Tamiratreceiverdigitall,20210731
1168,MASD4k,622655027,4see,https://t.me/Tamiratreceiverdigitall,20210724
1169,Mirbabaei,122561037,Majeed,https://t.me/Tamiratreceiverdigitall,20210731
1170,MohsenRMr,87463108,Mohsen,https://t.me/Tamiratreceiverdigitall,20210731
1171,ML666,47998116,Mirza,https://t.me/Tamiratreceiverdigitall,20210731
1172,Mohammad_1393,81956462,M,https://t.me/Tamiratreceiverdigitall,20210731
1173,majidm22,202937778,majid m2,https://t.me/Tamiratreceiverdigitall,20210731
1174,Mehrdadphd,1110564451,Mehrdad,https://t.me/Tamiratreceiverdigitall,20210731
1175,MrMohamadi687,511432373,Mr.,https://t.me/Tamiratreceiverdigitall,20210731
1176,masoud_monfared,224522963,Masoud,https://t.me/Tamiratreceiverdigitall,20210731
1177,Mbbmbmb,179007659,M,https://t.me/Tamiratreceiverdigitall,20210731
1178,Mm9146,185612696,Mehrdad,https://t.me/Tamiratreceiverdigitall,20210731
1179,Alimamzi,105898512,Ali,https://t.me/Tamiratreceiverdigitall,20210731
1180,Mostafasalib66,67531269,مصطفی,https://t.me/Tamiratreceiverdigitall,20210731
1181,mojgh4530,390974187,مجتبی,https://t.me/Tamiratreceiverdigitall,20210731
1182,mehdimishigan,54861217,/\/\€|-|[)|,https://t.me/Tamiratreceiverdigitall,20210701
1183,Mehrdad00007,166477339,Mehrdad,https://t.me/Tamiratreceiverdigitall,20210731
1184,Mohsen2120,78340749,Mohsen,https://t.me/Tamiratreceiverdigitall,20210731
1185,md6262,123589803,─═हई♚👉ام..دی 👈♚ईह═─,https://t.me/Tamiratreceiverdigitall,20210701
1186,majid11994,164925615,majid,https://t.me/Tamiratreceiverdigitall,20210701
1187,Amiiir6821,80797382,Amir,https://t.me/Tamiratreceiverdigitall,20210731
1188,MOHSENES98,987355762,MOHSEN,https://t.me/Tamiratreceiverdigitall,20210724
1189,mhassan98,179796538,MHassan,https://t.me/Tamiratreceiverdigitall,20210731
1190,masorian1346,714289067,احمد,https://t.me/Tamiratreceiverdigitall,20210731
1191,MurodJuraev,164485759,Муродулла,https://t.me/Tamiratreceiverdigitall,20210731
1192,mostafaZ1378Z,1282927240,مصطفی,https://t.me/Tamiratreceiverdigitall,20210731
1193,mehmohza,110739426,Mehza,https://t.me/Tamiratreceiverdigitall,20210731
1194,M09333831600,696458193,933.383.1600,https://t.me/Tamiratreceiverdigitall,20210731
1195,mmdshiri777,483342955,mohammad,https://t.me/Tamiratreceiverdigitall,20210731
1196,MohammadSatellite181,475427710,˙·٠•●♥ Ƹ̵̡Ӝ̵̨̄Ʒṃṓḧḁṃṃḁḓṧḁṫḙḻḻḯṫḙ Ƹ̵̡Ӝ̵̨̄Ʒ ♥●•٠·˙,https://t.me/Tamiratreceiverdigitall,20210701
1197,M0HAMMADGHORBANI,94530125,Mohammad,https://t.me/Tamiratreceiverdigitall,20210731
1198,Mehdi1359403,115732462,خانه سخت افزار,https://t.me/Tamiratreceiverdigitall,20210724
1199,Mansoor_mahmodi,109571618,محمودی,https://t.me/Tamiratreceiverdigitall,20210731
1200,maziartorabi,880579165,Maziar,https://t.me/Tamiratreceiverdigitall,20210701
1201,Hma83,99327920,Hassan,https://t.me/Tamiratreceiverdigitall,20210731
1202,Hamidsys100,82390344,Hamid,https://t.me/Tamiratreceiverdigitall,20210731
1203,amirzara,290229077,Amir,https://t.me/Tamiratreceiverdigitall,20210731
1204,A72174,534218221,Amir,https://t.me/Tamiratreceiverdigitall,20210731
1205,a1380m1398,729775711,♪♫•*¨*•.¸¸❤A❤¸¸.•*¨*•♫♪,https://t.me/Tamiratreceiverdigitall,20210731
1206,amirhosin1823,1299171136,امیر حسین,https://t.me/Tamiratreceiverdigitall,20210731
1207,ashkan1652,805606197,_AshKanYou_,https://t.me/Tamiratreceiverdigitall,20210731
1208,A1361am,150279197,لوازم التحریر,https://t.me/Tamiratreceiverdigitall,20210731
1209,araz19980,688319277,////,https://t.me/Tamiratreceiverdigitall,20210731
1210,aat111,413845380,...س م,https://t.me/Tamiratreceiverdigitall,20210731
1211,Abadanabc,179734854,&#,https://t.me/Tamiratreceiverdigitall,20210731
1212,AmolSat,117669985,خدمات حفاظتی امنیتی دُزدگیرسُورنا آمل🚨,https://t.me/Tamiratreceiverdigitall,20210731
1213,asatellite0411,71056634,🌍🔥یاشار🔥🌍,https://t.me/Tamiratreceiverdigitall,20210724
1214,Ahmadlkj,307154856,احمد,https://t.me/Tamiratreceiverdigitall,20210731
1215,Akad134,173339439,"Г,н Дехпур",https://t.me/Tamiratreceiverdigitall,20210701
1216,AMIRBAGHERI5174,182464950,☆AMIR☆,https://t.me/Tamiratreceiverdigitall,20210701
1217,asmpc,121518486,.,https://t.me/Tamiratreceiverdigitall,20210731
1218,Ahmadreza2010,233092527,ǺЋмǺÐя€ƶǺ,https://t.me/Tamiratreceiverdigitall,20210731
1219,Arian3at,430177633,Arian,https://t.me/Tamiratreceiverdigitall,20210731
1220,AliRivadeh,173423866,ᗩᒪI,https://t.me/Tamiratreceiverdigitall,20210731
1221,alireza145900,278426545,ع م,https://t.me/Tamiratreceiverdigitall,20210731
1222,Ahmaad1365,99662225,Ahmad,https://t.me/Tamiratreceiverdigitall,20210731
1223,amkhug,509426857,Ali$$,https://t.me/Tamiratreceiverdigitall,20210731
1224,Aligholi2018,246510846,Ali,https://t.me/Tamiratreceiverdigitall,20210731
1225,AmiiiiirAs,316043458,"☆:*´¨`*:.☆(¯`*•.¸,¤°´ AmirMajidizadeh☆:*´¨`*:.☆(¯`*•.¸,¤°´",https://t.me/Tamiratreceiverdigitall,20210731
1226,Ab_adii,567232467,abb,https://t.me/Tamiratreceiverdigitall,20210731
1227,Arman7800918,120488250,ارمان,https://t.me/Tamiratreceiverdigitall,20210731
1228,Ali_man,124757259,Ali,https://t.me/Tamiratreceiverdigitall,20210701
1229,adelsal,125018248,Adel,https://t.me/Tamiratreceiverdigitall,20210731
1230,Aliss22,109647952,نصاب ماهواره Ali,https://t.me/Tamiratreceiverdigitall,20210731
1231,Aftachare,125674700,Aftachare,https://t.me/Tamiratreceiverdigitall,20210731
1232,Alikannani76,39914665,Alik,https://t.me/Tamiratreceiverdigitall,20210731
1233,Maqsoodnfz,779423729,Maqsood,https://t.me/Tamiratreceiverdigitall,20210731
1234,Aliabadani5338,126386311,بغلانی,https://t.me/Tamiratreceiverdigitall,20210701
1235,Anonymous_502,213528879,Anonymous,https://t.me/Tamiratreceiverdigitall,20210731
1236,Ahmadi_Mehdi,1433606,––•(-•MEHDI•-)•––,https://t.me/Tamiratreceiverdigitall,20210731
1237,Mohsinakhtar79,906700927,Mohsin,https://t.me/Tamiratreceiverdigitall,20210731
1238,ark0098,182114841,🎭ark0098🎭,https://t.me/Tamiratreceiverdigitall,20210731
1239,A62M62,355061998,...,https://t.me/Tamiratreceiverdigitall,20210731
1240,MultiMedia20,696339839,Milad,https://t.me/Tamiratreceiverdigitall,20210731
1241,Mafrooz2,437634051,Mammad,https://t.me/Tamiratreceiverdigitall,20210731
1242,Mohsen8987,92984393,محسن,https://t.me/Tamiratreceiverdigitall,20210731
1243,mehdi401175,183298561,نمایندگی و تعمیرگاه تخصصی,https://t.me/Tamiratreceiverdigitall,20210731
1244,MANSOOR125,262377183,MANSOOR,https://t.me/Tamiratreceiverdigitall,20210731
1245,mojtaba5514,917070869,mojtaba,https://t.me/Tamiratreceiverdigitall,20210731
1246,mohammad19870,1007999255,Mohammad,https://t.me/Tamiratreceiverdigitall,20210731
1247,Mohsensh1981,791541860,محسن,https://t.me/Tamiratreceiverdigitall,20210731
1248,Mm66jjm,572072443,محمد,https://t.me/Tamiratreceiverdigitall,20210731
1249,milan9000,26084504,masood2221,https://t.me/Tamiratreceiverdigitall,20210731
1250,Mohammad_1982,495702806,MohammaD,https://t.me/Tamiratreceiverdigitall,20210731
1251,Mahdi_Mahdodi,126255884,مهدی‌ محدودی,https://t.me/Tamiratreceiverdigitall,20210731
1252,M4fsn,900727953,Mosi,https://t.me/Tamiratreceiverdigitall,20210701
1253,mostafazanjani,331088401,مصطفی,https://t.me/Tamiratreceiverdigitall,20210731
1254,Mohammad8800,311070654,Mohammad,https://t.me/Tamiratreceiverdigitall,20210731
1255,MEHRBAINIZIBAST,613607996,Mehrabn,https://t.me/Tamiratreceiverdigitall,20210701
1256,malek031,113990526,(اصفهان.تعویضcof.ریبال),https://t.me/Tamiratreceiverdigitall,20210731
1257,Morteza17288,376097084,Morteza,https://t.me/Tamiratreceiverdigitall,20210731
1258,Milad1873,290132067,MILAD,https://t.me/Tamiratreceiverdigitall,20210731
1259,mjr0111,179454536,71534,https://t.me/Tamiratreceiverdigitall,20210724
1260,mehrancccam,298933297,مهران ابراهیمی,https://t.me/Tamiratreceiverdigitall,20210731
1261,MSN25000,371988783,@MSN25000,https://t.me/Tamiratreceiverdigitall,20210731
1262,MaHmOoDMoSaVi,267822974,MaHmOoD,https://t.me/Tamiratreceiverdigitall,20210731
1263,meghdad012,463845144,مقداد,https://t.me/Tamiratreceiverdigitall,20210701
1264,Aliahmadalizai,227407798,علی احمد,https://t.me/Tamiratreceiverdigitall,20210731
1265,Amir3986,135176539,Amir,https://t.me/Tamiratreceiverdigitall,20210724
1266,An3797,207659587,🇦 🇳 🇻 🇦 🇷,https://t.me/Tamiratreceiverdigitall,20210731
1267,A20056,140424948,علیرضا,https://t.me/Tamiratreceiverdigitall,20210731
1268,Amolicco,114503322,Ali.Ahmadi,https://t.me/Tamiratreceiverdigitall,20210731
1269,Afshinac,83721694,Afshin,https://t.me/Tamiratreceiverdigitall,20210731
1270,Abbasm6004,480984993,Abbasm6004,https://t.me/Tamiratreceiverdigitall,20210731
1271,Abedzadeh1,138435873,عابدزاده,https://t.me/Tamiratreceiverdigitall,20210731
1272,arashmiri62,346975807,Arash,https://t.me/Tamiratreceiverdigitall,20210731
1273,ali121majzob,245418114,....!💕💗💝,https://t.me/Tamiratreceiverdigitall,20210731
1274,Abasmahvare,170102803,abasmahvare91,https://t.me/Tamiratreceiverdigitall,20210731
1275,az12354,60251612,Parsa, https://t.me/starsatgroup,20210731
1276,Rezaa2022,456202111,R E Z A, https://t.me/starsatgroup,20210731
1277,SONY_4K1,292218561,Alireza, https://t.me/starsatgroup,20210731
1278,Mehdi_Z65,84748331,Mehdi, https://t.me/starsatgroup,20210731
1279,Cvbhgqw,1030606070,Zax, https://t.me/starsatgroup,20210724
1280,alireza938,34158760,@l_i®£z∆, https://t.me/starsatgroup,20210731
1281,Ahmadzerang30,73027390,Ahmad, https://t.me/starsatgroup,20210731
1282,Zamani_Sariz,884294140,محمد, https://t.me/starsatgroup,20210731
1283,Zaeerasd,237502595,abo sphee, https://t.me/starsatgroup,20210731
1284,greenpalm54,168196683,IRAN_ZAMIN, https://t.me/starsatgroup,20210731
1285,MohammadRezaSalimi56,344970605,M+®£Z∆ 🇬🇧 🇨🇦 🇺🇸, https://t.me/starsatgroup,20210731
1286,Adsoul1979,896175407,Zayed, https://t.me/starsatgroup,20210731
1287,G_R_K2020,195277109,⸽ R. E.Z.A ⸽, https://t.me/starsatgroup,20210731
1288,ZapUser7280458539,101531990,bi, https://t.me/starsatgroup,20210731
1289,Rzr1355,632700688,▂▃▄▅▆▇█▓▒░ramazan zeydani░▒▓█▇▆▅▄▃▂, https://t.me/starsatgroup,20210731
1290,Mr_rezarj,426280146,®€z/\-®2, https://t.me/starsatgroup,20210731
1291,ZapUser5471577548,86767190,مجتبی, https://t.me/starsatgroup,20210731
1292,ZARATHUSTRA1978,167648137,Adel, https://t.me/starsatgroup,20210731
1293,Ziaazizi123,112625634,Azizi, https://t.me/starsatgroup,20210731
1294,Zbigniew46,814504512,Zbigniew, https://t.me/starsatgroup,20210731
1295,Mohammad_z96,90762941,mohammad, https://t.me/starsatgroup,20210731
1296,Kia_zabihi,1038080159,kia, https://t.me/starsatgroup,20210701
1297,M_z_aff,90278386,Mamad, https://t.me/starsatgroup,20210731
1298,shahram_zamanii,100309285,Shahram zamani, https://t.me/starsatgroup,20210731
1299,ali2314ali,90549264,Alireza, https://t.me/starsatgroup,20210731
1300,Hadi64_z,567740769,Hadi, https://t.me/starsatgroup,20210731
1301,zx2011,100432721,amirali, https://t.me/starsatgroup,20210731
1302,Aminz2016,58425023,Amin, https://t.me/starsatgroup,20210731
1303,Ermichi,369451817,Ermiyas, https://t.me/starsatgroup,20210731
1304,Sir_Zare_m,319475276,Masoud, https://t.me/starsatgroup,20210731
1305,VZ56TEHRAN,742199686,v, https://t.me/starsatgroup,20210731
1306,a_z9002,45232432,A., https://t.me/starsatgroup,20210731
1307,zibaSistani,756979400,ziba, https://t.me/starsatgroup,20210731
1308,ghaderzeynali,43405935,ghader, https://t.me/starsatgroup,20210731
1309,kamtrew,523360765,Zaker, https://t.me/starsatgroup,20210731
1310,zerrouki,34850152,Hocine, https://t.me/starsatgroup,20210701
1311,Bzarani,125106692,Babak, https://t.me/starsatgroup,20210731
1312,OmidZareeMasjedi,183489529,Omid., https://t.me/starsatgroup,20210731
1313,kh_Zahra,1229936032,💙ZAHRA💙, https://t.me/starsatgroup,20210731
1314,Ali_zarei7399,131592431,Ali, https://t.me/starsatgroup,20210731
1315,zhkkavat,106075753,H, https://t.me/starsatgroup,20210731
1316,Zerooooo1,264160869,..., https://t.me/starsatgroup,20210701
1317,zaherkar,111898259,mohamad, https://t.me/starsatgroup,20210731
1318,mohammad_zabihi_64,466367761,محمدرضا, https://t.me/starsatgroup,20210731
1319,ZaeriReza,118019065,Reza, https://t.me/starsatgroup,20210701
1320,Zakzar123,620357498,Zakaria, https://t.me/starsatgroup,20210731
1321,aza1365aza,115692043,Amir, https://t.me/starsatgroup,20210731
1322,Es_Zz,117136333,Es.Zz, https://t.me/starsatgroup,20210724
1323,zz4901,196237403,♡, https://t.me/starsatgroup,20210731
1324,ZapUser3739141022,189125805,Asi, https://t.me/starsatgroup,20210731
1325,Z_Zarifian,119994171,Zabi, https://t.me/starsatgroup,20210731
1326,Nimaz822,101993395,Nima, https://t.me/starsatgroup,20210701
1327,Yord007,362419425,vahid, https://t.me/starsatgroup,20210731
1328,zigoorat1975,118200862,M, https://t.me/starsatgroup,20210724
1329,Ali_zohur,107589489,Ali, https://t.me/starsatgroup,20210731
1330,zarei_omid,37515938,omid, https://t.me/starsatgroup,20210731
1331,ALISAT1946,66652078,ALi, https://t.me/starsatgroup,20210731
1332,Galexy871,523605574,youzarsif, https://t.me/starsatgroup,20210731
1333,Yons111,1800165824,F, https://t.me/starsatgroup,20210731
1334,u1029,221415227,m.y, https://t.me/starsatgroup,20210731
1335,maralyashra_2012,116913319,maral-, https://t.me/starsatgroup,20210731
1336,Y_a2020,242803992,Jousef, https://t.me/starsatgroup,20210731
1337,yasernasari67,851141969,Yaser, https://t.me/starsatgroup,20210724
1338,you_dao,100201027,游导 (导游), https://t.me/starsatgroup,20210731
1339,Yas2280,117699899,IRAN, https://t.me/starsatgroup,20210731
1340,AyhanBaby,1664442366,A Y H A N, https://t.me/starsatgroup,20210731
1341,Yasjdbxb,1331202635,❤❤TOOFAN❤❤, https://t.me/starsatgroup,20210731
1342,Mr_Yusufov,519352424,Mr, https://t.me/starsatgroup,20210731
1343,yousef3377,178748608,Benyamin.4K, https://t.me/starsatgroup,20210731
1344,KAXBAND,683330697,D, https://t.me/starsatgroup,20210731
1345,YayaHOPE,49024104,Yahya, https://t.me/starsatgroup,20210731
1346,ya5568,164962266,signalsat5568, https://t.me/starsatgroup,20210731
1347,esy14,132819998,easy yari, https://t.me/starsatgroup,20210731
1348,Faaly084,939611484,Y, https://t.me/starsatgroup,20210731
1349,y_raisi,150815433,y_raisi, https://t.me/starsatgroup,20210731
1350,Yahf4y9fcutyg,138483174,And sky, https://t.me/starsatgroup,20210731
1351,Yas70777,558271339,یاس, https://t.me/starsatgroup,20210731
1352,ialirez_8,924328412,Ye`men, https://t.me/starsatgroup,20210731
1353,MFathollahi,99723095,Yas12, https://t.me/starsatgroup,20210731
1354,Yasinlom,637684313,یاسین, https://t.me/starsatgroup,20210731
1355,Yasin2761,319408433,▄︻̷ ┻ ═━一, https://t.me/starsatgroup,20210731
1356,Lovyyv,1597375989,S.yan, https://t.me/starsatgroup,20210731
1357,Yesufmahmmed,362100574,Yesuf, https://t.me/starsatgroup,20210701
1358,yaser506080,965923059,yaser506080, https://t.me/starsatgroup,20210731
1359,sjr245117,162393893,Amirabbas, https://t.me/starsatgroup,20210701
1360,Eman2201,1301887536,YaAli, https://t.me/starsatgroup,20210701
